mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11434683799743653,0.008565542446125344,0.02947831153869629,0.007065663816017866,0.01,l2,"{'model__C': 0.01, 'model__penalty': 'l2'}",0.8418621653498781,0.8214418431809736,0.8407352204611185,0.862749018467355,0.8444735171247973,0.8422523529168243,0.01311928444558303,4
0.11731104850769043,0.034640472907070646,0.020732021331787108,0.004378332321567342,0.1,l2,"{'model__C': 0.1, 'model__penalty': 'l2'}",0.844548252629538,0.820981371075889,0.842940639490734,0.8639405910199861,0.8483760863499047,0.8441573881132104,0.013769048987185582,3
0.11833796501159669,0.022977841783379718,0.021363115310668944,0.0007475032066661114,1.0,l2,"{'model__C': 1, 'model__penalty': 'l2'}",0.8448875478648635,0.8214862746998852,0.8424761281566575,0.8643081608582553,0.8490554973652602,0.8444427217889844,0.013762101522944117,2
0.1287968635559082,0.012876202336012546,0.020814990997314452,0.007417194860302281,10.0,l2,"{'model__C': 10, 'model__penalty': 'l2'}",0.8456711582893058,0.8216316869435961,0.8416965569612072,0.8651523597175771,0.849508438042164,0.8447320399907701,0.014025162012582044,1
